panel,panel_stratum,config,description,n_genes,genes_with_protein,mean_candidates,ranking_identical_rate_vs_A0,top10_identical_rate_vs_A0,mean_top10_jaccard_vs_A0,top1_change_rate_vs_A0,mean_rank_spearman_vs_A0,mean_abs_rank_change_vs_A0,mean_abs_score_change_vs_A0,confidence_constant_rate,mean_final_score_std,mean_confidence_std,mean_largest_tie_size,mean_tied_candidate_fraction
coverage_stratified,protein_no_reliable_corr,A1c_no_protein_confidence,Retain direct protein; remove protein-derived confidence only,20,20,1507.5,0.0,0.5,0.8742424242424243,0.09999999999999998,0.9835432553770653,37.91442003827352,0.05049224716862778,0.0,0.10221889722898458,0.11208836447317165,180.3,0.6317867283079863
coverage_stratified,protein_no_reliable_corr,A2_no_confidence,Remove the full confidence block; renormalise RNA/protein,20,20,1507.5,0.0,0.4,0.8560606060606061,0.19999999999999996,0.8567447613910213,140.22105575914463,0.05119503535841609,0.0,0.11753387112398365,0.08252351367643534,180.6,0.6128061050913114
coverage_stratified,protein_no_reliable_corr,A2a_no_conf_completeness,Remove completeness from confidence; renormalise retained components,20,20,1507.5,0.0,0.65,0.9333333333333333,0.050000000000000044,0.9887868175894257,30.3022120267973,0.004837652798748281,0.0,0.10272467037228081,0.11539811615762341,180.55,0.6351319006720296
coverage_stratified,protein_no_reliable_corr,A2b_no_conf_source_support,Remove source support from confidence; renormalise retained components,20,20,1507.5,0.0,0.65,0.9287878787878787,0.09999999999999998,0.8629064431625183,134.9216743868267,0.0071103738280525065,0.0,0.10110565750459381,0.05132978227501629,180.85,0.6345246527460542
coverage_stratified,protein_no_reliable_corr,A2c_no_conf_consistency,Remove RNA-protein consistency; renormalise retained components,20,20,1507.5,0.0,0.7,0.9420454545454545,0.050000000000000044,0.9953584177955819,16.89099781268944,0.0024629946736967846,0.0,0.10266386907995118,0.10276516426870312,180.25,0.6353509154700167
coverage_stratified,protein_no_reliable_corr,A3_equal_bio,Equal RNA/protein biological weights,20,20,1507.5,0.0,0.65,0.9204545454545455,0.09999999999999998,0.9997612541521079,1.4663597129717443,0.0005195551553883453,0.0,0.10299481325558449,0.08252351367643534,180.75,0.6358994586289445
coverage_stratified,protein_no_reliable_corr,A3b_reversed_bio,Protein biological weight greater than RNA,20,20,1507.5,0.0,0.4,0.8396969696969698,0.15000000000000002,0.9991019740225011,2.8363680303148997,0.0010391302194803604,0.0,0.1043013749676353,0.08252351367643532,180.75,0.635863926465956
coverage_stratified,protein_no_reliable_corr,A4_adaptive_trust,Team baseline plus gene-level adaptive RNA trust,20,20,1507.5,0.0,0.45,0.8563636363636364,0.15000000000000002,0.9992993363403857,2.514553656620152,0.0009144442809554962,0.0,0.10396778270827212,0.08252351367643532,180.75,0.6362927081001041
coverage_stratified,protein_no_reliable_corr,A5_v3_structure,Flat v3 RNA/protein/consistency/completeness structure,20,20,1507.5,0.0,0.6,0.8962121212121212,0.15000000000000002,0.8670393112031938,133.5196898450832,0.015211472618556682,0.0,0.10699976763877724,0.08252351367643529,194.35,0.6263215133608465
coverage_stratified,protein_no_reliable_corr,A6_v3_full,Flat v3 structure plus adaptive trust,20,20,1507.5,0.0,0.4,0.8289117132867133,0.09999999999999998,0.8669175305952072,133.51148657684837,0.015606395106522855,0.0,0.10881623522634007,0.08252351367643532,194.35,0.6261835726399458
coverage_stratified,protein_no_reliable_corr,B0_rna_mean,RNA-only mean ranking; no protein or confidence in final score,20,20,1507.45,0.0,0.25,0.7759563965446319,0.19999999999999996,0.8483723253037908,142.76845424567927,0.05197654025769438,0.0,0.11608321485941073,0.11194049606302699,182.3,0.6179161136456045
unfiltered_random,ALL,A0_team_baseline,"Team baseline: RNA .55, protein .30, confidence .15",100,19,1441.09,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.67,0.08244086933903723,0.03895000853972259,696.11,0.8090661382014087
unfiltered_random,ALL,A1a_no_direct_protein,Remove direct protein; retain protein-derived confidence,100,19,1440.99,0.81,0.85,0.9464035964035965,0.06999999999999995,0.9927903922866428,10.340041645890082,0.0019272632314191456,0.67,0.08243746918741975,0.03895244513670842,696.1,0.8101204149942204
