query_id,target_gene,exclusion_gene,disease_context,profile,max_exclusion_penalty,DepMap_ID,cell_line,lineage,primary_disease,exclusion_evidence_observed,exclusion_expression_std_mean,exclusion_scaled_within_query,rna_score,protein_score,biological_score,confidence_score,exclusion_penalty,final_score,production_ordinal_rank,score_tie_rank_min,score_tie_rank_max,score_tie_rank_mid,final_score_tie_size,full_comparator_tie_size,p00_final_score,p00_score_tie_rank_mid,realised_score_drop_vs_P00,rank_change_vs_P00_positive_is_down,in_top10_with_ties,in_P00_top10_with_ties,score_clipped_to_zero
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000072,MEG01,blood,Leukemia,True,-0.18135593889412624,0.04953016430393671,0.0807,,0.0807,0.5875,0.0074,0.1493,113,113,113,113.0,1,1,0.1567,159.0,0.0074,-46.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000551,K562,blood,Leukemia,True,-0.3830601529593341,0.0164103719964336,0.0744,,0.0744,0.5875,0.0025,0.1489,114,114,114,114.0,1,1,0.1514,166.0,0.0025,-52.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000889,KMM1,plasma_cell,Myeloma,True,-0.06467005775375916,0.06868996305428697,0.0825,,0.0825,0.5875,0.0103,0.1479,115,115,115,115.0,1,1,0.1582,156.0,0.0103,-41.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000369,MOLM16,blood,Leukemia,True,-0.40487765711953366,0.012827942101239184,0.0723,,0.0723,0.5875,0.0019,0.1476,116,116,116,116.0,1,1,0.1496,171.0,0.002,-55.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000406,U937,blood,Leukemia,True,0.0032129615809305123,0.07983634148763148,0.082,,0.082,0.5875,0.012,0.1459,117,117,117,117.0,1,1,0.1578,157.0,0.0119,-40.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000056,DOHH2,lymphocyte,Lymphoma,True,2.1809830317732537,0.4374257590044543,0.1446,,0.1446,0.5875,0.0656,0.1454,118,118,119,118.5,2,1,0.211,98.0,0.0656,20.5,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000604,KYO1,blood,Leukemia,True,-0.3887027004104209,0.015483866813925069,0.0855,,0.0855,0.5,0.0023,0.1454,119,118,119,118.5,2,1,0.1477,174.0,0.0023,-55.5,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000567,ST486,lymphocyte,Lymphoma,True,0.9775848871406592,0.2398280201660322,0.124,,0.124,0.5,0.036,0.1445,120,120,120,120.0,1,1,0.1804,125.0,0.0359,-5.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000874,RS411,blood,Leukemia,True,-0.21107807770152062,0.044649794953212876,0.0732,,0.0732,0.5875,0.0067,0.1436,121,121,121,121.0,1,1,0.1503,167.0,0.0067,-46.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000263,KASUMI1,blood,Leukemia,True,0.005145431686987306,0.08015365269924736,0.0792,,0.0792,0.5875,0.012,0.1434,122,122,122,122.0,1,1,0.1554,160.0,0.012,-38.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-001533,KARPAS1718,lymphocyte,Lymphoma,True,2.4083071672984735,0.4747523373804717,0.163,,0.163,0.5,0.0712,0.1424,123,123,123,123.0,1,1,0.2136,97.0,0.0712,26.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000076,NCO2,blood,Leukemia,True,-0.3714001186182455,0.018324947343631662,0.0806,,0.0806,0.5,0.0027,0.1408,124,124,124,124.0,1,1,0.1435,181.0,0.0027,-57.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000641,CMK,blood,Leukemia,True,-0.29165934445923375,0.03141836678866213,0.0663,,0.0663,0.5875,0.0047,0.1398,125,125,125,125.0,1,1,0.1445,178.0,0.0047,-53.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000195,SET2,blood,Leukemia,True,-0.3070473016771697,0.028891667237754277,0.0658,,0.0658,0.5875,0.0043,0.1397,126,126,126,126.0,1,1,0.1441,179.0,0.0044,-53.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000002,HL60,blood,Leukemia,True,0.548341627279984,0.16934636125837457,0.0895,,0.0895,0.5875,0.0254,0.1388,127,127,127,127.0,1,1,0.1642,150.0,0.0254,-23.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000005,HEL9217,blood,Leukemia,True,-0.36462866064399296,0.019436819412173213,0.0604,,0.0604,0.5875,0.0029,0.1365,128,128,128,128.0,1,1,0.1394,193.0,0.0029,-65.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000020,MHHCALL2,blood,Leukemia,True,-0.2631255116633277,0.03610361652584369,0.0759,,0.0759,0.5,0.0054,0.1341,129,129,129,129.0,1,1,0.1396,190.0,0.0055,-61.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000326,JURLMK1,blood,Leukemia,True,-0.29582880955064483,0.030733741440099622,0.0746,,0.0746,0.5,0.0046,0.1338,130,130,130,130.0,1,1,0.1384,194.0,0.0046,-64.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000166,KASUMI6,blood,Leukemia,True,0.8951062686851433,0.22628504722559892,0.0935,,0.0935,0.5875,0.0339,0.1337,131,131,131,131.0,1,1,0.1676,143.0,0.0339,-12.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-001618,OCIM2,blood,Leukemia,True,-0.33057269214763935,0.02502880274607351,0.0567,,0.0567,0.5875,0.0038,0.1326,132,132,133,132.5,2,1,0.1363,197.0,0.0037,-64.5,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-002392,SC1,lymphocyte,Lymphoma,True,0.8300516235607704,0.21560308728171293,0.1058,,0.1058,0.5,0.0323,0.1326,133,132,133,132.5,2,1,0.1649,149.0,0.0323,-16.5,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000583,MC116,lymphocyte,Lymphoma,True,3.977480964896332,0.7324103665479518,0.1814,,0.1814,0.5875,0.1099,0.1325,134,134,134,134.0,1,1,0.2423,79.0,0.1098,55.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000059,SUPB15,blood,Leukemia,True,-0.040686293743954584,0.07262809239103993,0.064,,0.064,0.5875,0.0109,0.1317,135,135,135,135.0,1,1,0.1426,184.0,0.0109,-49.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000492,MUTZ5,blood,Leukemia,True,0.16315344373118926,0.10609853722274874,0.0849,,0.0849,0.5,0.0159,0.1312,136,136,136,136.0,1,1,0.1472,175.0,0.016,-39.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000065,OCIAML5,blood,Leukemia,True,0.4054503592184455,0.14588364312585225,0.0761,,0.0761,0.5875,0.0219,0.1309,137,137,137,137.0,1,1,0.1528,164.0,0.0219,-27.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000074,KU812,blood,Leukemia,True,-0.3912162273457624,0.015071146185138835,0.0523,,0.0523,0.5875,0.0023,0.1303,138,138,138,138.0,1,1,0.1326,207.5,0.0023,-69.5,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000576,KMS27,plasma_cell,Myeloma,True,1.5241994163077313,0.3295820184261993,0.1231,,0.1231,0.5,0.0494,0.1302,139,139,139,139.0,1,1,0.1796,127.5,0.0494,11.5,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-001036,CMK115,blood,Leukemia,True,-0.34852363784508567,0.02208126099054784,0.0841,,0.0841,0.4125,0.0033,0.13,140,140,140,140.0,1,1,0.1333,203.0,0.0033,-63.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000241,JK1,blood,Leukemia,True,-0.3235864600063004,0.026175940690639932,0.0691,,0.0691,0.5,0.0039,0.1298,141,141,141,141.0,1,1,0.1338,201.5,0.004,-60.5,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-001541,KMS28PE,plasma_cell,Myeloma,True,-0.371705923374414,0.018274734262770237,0.0828,,0.0828,0.4125,0.0027,0.1295,142,142,142,142.0,1,1,0.1322,209.0,0.0027,-67.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000271,SUDHL10,lymphocyte,Lymphoma,True,4.063276539122359,0.7464979829740042,0.1802,,0.1802,0.5875,0.112,0.1293,143,143,143,143.0,1,1,0.2413,81.0,0.112,62.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000922,RCHACV,blood,Leukemia,True,-0.3657433353478568,0.01925379004487173,0.067,,0.067,0.5,0.0029,0.1291,144,144,144,144.0,1,1,0.132,211.0,0.0029,-67.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-002475,HAP1,blood,Leukemia,True,-0.38287871890932146,0.016440163431787475,0.0656,,0.0656,0.5,0.0025,0.1283,145,145,145,145.0,1,1,0.1308,216.0,0.0025,-71.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000070,697,blood,Leukemia,True,-0.3657433353478568,0.01925379004487173,0.0656,,0.0656,0.5,0.0029,0.1279,146,146,146,146.0,1,1,0.1308,216.0,0.0029,-70.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-001669,TANOUE,blood,Leukemia,True,0.1868827147046842,0.10999487885295654,0.0965,,0.0965,0.4125,0.0165,0.1274,147,147,147,147.0,1,1,0.1439,180.0,0.0165,-33.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000069,HS611T,lymphocyte,Lymphoma,True,3.738033072987709,0.6930930697565261,0.1834,,0.1834,0.5,0.104,0.1269,148,148,148,148.0,1,1,0.2309,86.0,0.104,62.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-001709,WSUNHL,lymphocyte,Lymphoma,True,3.837601547624509,0.7094421937231657,0.1707,,0.1707,0.5875,0.1064,0.1268,149,149,149,149.0,1,1,0.2332,84.0,0.1064,65.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-001736,HB1119,blood,Leukemia,True,-0.30347976387418707,0.02947745624385681,0.0815,,0.0815,0.4125,0.0044,0.1267,150,150,150,150.0,1,1,0.1311,213.0,0.0044,-63.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000462,NALM1,blood,Leukemia,True,-0.052783125693613896,0.07064179496236073,0.0731,,0.0731,0.5,0.0106,0.1266,151,151,152,151.5,2,2,0.1372,196.0,0.0106,-44.5,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000938,NALM6,blood,Leukemia,True,-0.31232651307105086,0.028024821764430538,0.0656,,0.0656,0.5,0.0042,0.1266,152,151,152,151.5,2,2,0.1308,216.0,0.0042,-64.5,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000626,U266B1,plasma_cell,Myeloma,True,1.8406118816603179,0.3815368830508661,0.1125,,0.1125,0.5875,0.0572,0.1265,153,153,153,153.0,1,1,0.1838,120.0,0.0573,33.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000004,HEL,blood,Leukemia,True,-0.17947158760455528,0.04983957441534266,0.0691,,0.0691,0.5,0.0075,0.1263,154,154,155,154.5,2,1,0.1338,201.5,0.0075,-47.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-001230,UT7,blood,Leukemia,True,-0.020659744436672896,0.07591644785137114,0.0892,,0.0892,0.4125,0.0114,0.1263,155,154,155,154.5,2,1,0.1377,195.0,0.0114,-40.5,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000334,DB,lymphocyte,Lymphoma,True,3.2415289280873196,0.6115671867444875,0.1525,,0.1525,0.5875,0.0917,0.126,156,156,156,156.0,1,1,0.2177,95.0,0.0917,61.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000294,NB4,blood,Leukemia,True,-0.05930077914416323,0.06957159754672969,0.0551,,0.0551,0.5875,0.0104,0.1245,157,157,157,157.0,1,1,0.1349,199.0,0.0104,-42.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000112,SIGM5,blood,Leukemia,True,1.0637164000547912,0.2539707976586475,0.0851,,0.0851,0.5875,0.0381,0.1223,158,158,158,158.0,1,1,0.1604,154.0,0.0381,4.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000944,NAMALWA,lymphocyte,Lymphoma,True,1.556369315540577,0.3348643095577108,0.0967,,0.0967,0.5875,0.0502,0.1201,159,159,159,159.0,1,1,0.1703,139.0,0.0502,20.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000728,KASUMI2,blood,Leukemia,True,0.06788784677291534,0.09045594492525558,0.0685,,0.0685,0.5,0.0136,0.1196,160,160,161,160.5,2,2,0.1332,205.0,0.0136,-44.5,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000773,KIJK,lymphocyte,Lymphoma,True,0.06870007310529364,0.09058931232940093,0.0685,,0.0685,0.5,0.0136,0.1196,161,160,161,160.5,2,2,0.1332,205.0,0.0136,-44.5,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000032,MHHCALL3,blood,Leukemia,True,0.5471554221810174,0.16915158661425544,0.08,,0.08,0.5,0.0254,0.1176,162,162,162,162.0,1,1,0.143,182.5,0.0254,-20.5,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-002059,P30OHK,blood,Leukemia,True,-0.3834697884091033,0.016343109936089336,0.0676,,0.0676,0.4125,0.0025,0.1169,163,163,163,163.0,1,1,0.1193,232.0,0.0024,-69.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-001573,MOLM1,blood,Leukemia,True,-0.34852363784508567,0.02208126099054784,0.0676,,0.0676,0.4125,0.0033,0.116,164,164,164,164.0,1,1,0.1193,232.0,0.0033,-68.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000146,THP1,blood,Leukemia,True,0.035454473674471715,0.08513039143679478,0.0475,,0.0475,0.5875,0.0128,0.1157,165,165,165,165.0,1,1,0.1285,220.0,0.0128,-55.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-001634,PGA1,blood,Leukemia,True,4.0555180985110635,0.745224048550437,0.1945,,0.1945,0.4125,0.1118,0.1154,166,166,166,166.0,1,1,0.2272,89.0,0.1118,77.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000245,BL41,lymphocyte,Lymphoma,True,1.7814413267005984,0.3718210895555846,0.1118,,0.1118,0.5,0.0558,0.1143,167,167,167,167.0,1,1,0.17,140.0,0.0557,27.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000770,P31FUJ,blood,Leukemia,True,0.847843854214138,0.21852456805819398,0.0836,,0.0836,0.5,0.0328,0.1132,168,168,168,168.0,1,1,0.146,176.0,0.0328,-8.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000073,GRANTA519,lymphocyte,Lymphoma,True,1.7368422599783038,0.36449793156507604,0.0934,,0.0934,0.5875,0.0547,0.1128,169,169,169,169.0,1,1,0.1675,144.0,0.0547,25.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000815,KMH2,lymphocyte,Lymphoma,True,2.6107962674846426,0.5080010078347788,0.1178,,0.1178,0.5875,0.0762,0.1121,170,170,170,170.0,1,1,0.1883,112.0,0.0762,58.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000233,DEL,lymphocyte,Lymphoma,True,0.35515803390953415,0.13762565319434772,0.0677,,0.0677,0.5,0.0206,0.1119,171,171,171,171.0,1,1,0.1326,207.5,0.0207,-36.5,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000084,MUTZ3,blood,Leukemia,True,2.159223435683596,0.43385283760306187,0.1024,,0.1024,0.5875,0.0651,0.1101,172,172,172,172.0,1,1,0.1751,133.0,0.065,39.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-001638,RCK8,lymphocyte,Lymphoma,True,2.5830927056620445,0.5034520884282367,0.1139,,0.1139,0.5875,0.0755,0.1094,173,173,173,173.0,1,1,0.1849,118.5,0.0755,54.5,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-002254,KARPAS1106P,lymphocyte,Lymphoma,True,3.452145365210393,0.6461503643265254,0.1539,,0.1539,0.5,0.0969,0.1089,174,174,174,174.0,1,1,0.2058,100.5,0.0969,73.5,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-001656,SKNO1,blood,Leukemia,True,0.597506067626633,0.17741915270074488,0.0705,,0.0705,0.5,0.0266,0.1083,175,175,175,175.0,1,1,0.1349,199.0,0.0266,-24.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000218,PL21,blood,Leukemia,True,1.1636481266450776,0.27037956752465775,0.0707,,0.0707,0.5875,0.0406,0.1076,176,176,176,176.0,1,1,0.1482,172.0,0.0406,4.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000534,WSUDLCL2,lymphocyte,Lymphoma,True,2.9492511988881733,0.5635752410528873,0.1213,,0.1213,0.5875,0.0845,0.1067,177,177,177,177.0,1,1,0.1913,109.0,0.0846,68.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000113,OCIAML2,blood,Leukemia,True,1.295761927134439,0.2920726275999817,0.0724,,0.0724,0.5875,0.0438,0.1059,178,178,179,178.5,2,1,0.1497,169.5,0.0438,9.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000156,MHHCALL4,blood,Leukemia,True,0.9537759967596557,0.23591860504475953,0.078,,0.078,0.5,0.0354,0.1059,179,178,179,178.5,2,1,0.1413,187.0,0.0354,-8.5,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000167,KE97,plasma_cell,Myeloma,True,2.873318596479089,0.5511071226607547,0.1325,,0.1325,0.5,0.0827,0.1049,180,180,180,180.0,1,1,0.1876,113.0,0.0827,67.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000817,RPMI8226,plasma_cell,Myeloma,True,2.7368179353182995,0.5286937409253553,0.1112,,0.1112,0.5875,0.0793,0.1033,181,181,181,181.0,1,1,0.1826,121.0,0.0793,60.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000045,MV411,blood,Leukemia,True,0.0428898359385319,0.08635127645924208,0.0303,,0.0303,0.5875,0.013,0.1009,182,182,182,182.0,1,1,0.1139,235.0,0.013,-53.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-002255,KARPAS231,lymphocyte,Lymphoma,True,0.4276912181915979,0.14953558779812937,0.0712,,0.0712,0.4125,0.0224,0.0999,183,183,183,183.0,1,1,0.1224,228.0,0.0225,-45.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000183,L363,plasma_cell,Myeloma,True,0.682936350982204,0.19144678843766078,0.0459,,0.0459,0.5875,0.0287,0.0984,184,184,184,184.0,1,1,0.1271,223.0,0.0287,-39.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000346,JVM3,blood,Leukemia,True,4.619648368460783,0.837854128004653,0.159,,0.159,0.5875,0.1257,0.0976,185,185,185,185.0,1,1,0.2233,92.0,0.1257,93.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000220,MINO,lymphocyte,Lymphoma,True,3.1177704287902306,0.5912460654828229,0.1143,,0.1143,0.5875,0.0887,0.0966,186,186,186,186.0,1,1,0.1852,117.0,0.0886,69.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-001616,OCILY18,lymphocyte,Lymphoma,True,0.028247996726022878,0.0839470893381868,0.04,,0.04,0.5,0.0126,0.0964,187,187,187,187.0,1,1,0.109,236.0,0.0126,-49.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-001677,U2904,lymphocyte,Lymphoma,True,0.8995046451227285,0.22700725977221406,0.0774,,0.0774,0.4125,0.0341,0.0936,188,188,188,188.0,1,1,0.1277,221.5,0.0341,-33.5,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-001147,OCILY12,lymphocyte,Lymphoma,True,3.4366439601837047,0.643605036667717,0.1491,,0.1491,0.4125,0.0965,0.0921,189,189,189,189.0,1,1,0.1886,111.0,0.0965,78.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000373,SKM1,blood,Leukemia,True,1.727435314153972,0.362953312909518,0.0667,,0.0667,0.5875,0.0544,0.0904,190,190,190,190.0,1,1,0.1448,177.0,0.0544,13.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000295,EM2,blood,Leukemia,True,1.57928172254159,0.3386265222841797,0.0622,,0.0622,0.5875,0.0508,0.0902,191,191,191,191.0,1,1,0.141,188.0,0.0508,3.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000053,KARPAS299,lymphocyte,Lymphoma,True,1.265396291463966,0.28708659619081023,0.0685,,0.0685,0.5,0.0431,0.0901,192,192,192,192.0,1,1,0.1332,205.0,0.0431,-13.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000034,PLB985,blood,Leukemia,True,2.639336630095557,0.5126873297663014,0.1078,,0.1078,0.5,0.0769,0.0898,193,193,193,193.0,1,1,0.1667,145.0,0.0769,48.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000707,P3HR1,lymphocyte,Lymphoma,True,3.7872679040197803,0.7011774193356084,0.1389,,0.1389,0.5,0.1052,0.0879,194,194,194,194.0,1,1,0.193,108.0,0.1051,86.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000006,MONOMAC6,blood,Leukemia,True,1.6187674116196227,0.3451100646704598,0.0604,,0.0604,0.5875,0.0518,0.0877,195,195,195,195.0,1,1,0.1395,191.5,0.0518,3.5,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000301,LAMA84,blood,Leukemia,True,1.2779807562531342,0.2891529628358997,0.0656,,0.0656,0.5,0.0434,0.0874,196,196,196,196.0,1,1,0.1308,216.0,0.0434,-20.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000362,MOLM13,blood,Leukemia,True,1.1048477187871073,0.26072455211073653,0.0442,,0.0442,0.5875,0.0391,0.0866,197,197,197,197.0,1,1,0.1257,224.0,0.0391,-27.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000914,HT,lymphocyte,Lymphoma,True,3.1300798917706825,0.5932672768849687,0.1009,,0.1009,0.5875,0.089,0.0849,198,198,198,198.0,1,1,0.1739,134.0,0.089,64.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-001735,SEMK2,blood,Leukemia,True,1.1210319349596658,0.2633819972255004,0.0733,,0.0733,0.4125,0.0395,0.0847,199,199,199,199.0,1,1,0.1242,225.5,0.0395,-26.5,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000398,RI1,lymphocyte,Lymphoma,True,3.3535083270940214,0.62995418205348,0.1025,,0.1025,0.5875,0.0945,0.0807,200,200,201,200.5,2,1,0.1752,132.0,0.0945,68.5,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000557,AML193,blood,Leukemia,True,1.54892404391801,0.33364179742054423,0.0656,,0.0656,0.5,0.05,0.0807,201,200,201,200.5,2,1,0.1308,216.0,0.0501,-15.5,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000782,SEM,blood,Leukemia,True,1.7792192257796273,0.3714562210210825,0.0705,,0.0705,0.5,0.0557,0.0792,202,202,202,202.0,1,1,0.1349,199.0,0.0557,3.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-000357,JEKO1,lymphocyte,Lymphoma,True,2.430880159347057,0.47845881823845865,0.0705,,0.0705,0.5875,0.0718,0.0763,203,203,203,203.0,1,1,0.1481,173.0,0.0718,30.0,False,False,False
Q03_CD3E_CD86_BLOOD,CD3E,CD86,blood,P15_weak,0.15,ACH-002210,ARH77,blood,Non-Cancerous,True,2.881443147352859,0.5524411723174664,0.1124,,0.1124,0.4125,0.0829,0.0746,204,204,204,204.0,1,1,0.1574,158.0,0.0828,46.0,False,False,False
